timestamp,ground_station_id,ground_station_name,region,signal_strength_dbm,antenna_azimuth_deg,antenna_elevation_deg,data_rate_mbps,cpu_usage_pct,memory_usage_pct,disk_io_mbps,temperature_celsius,status
2026-04-05T02:45:00Z,GS-01,Geneva Prime,Europe,-62.8,38.44,69.09,49.61,75.13,66.13,111.37,23.53,Online
2026-04-05T02:45:00Z,GS-06,Tanegashima,Asia Pacific,-73.2,39.65,72.84,143.07,46.47,55.87,134.74,22.45,Online
2026-04-05T02:50:00Z,GS-01,Geneva Prime,Europe,-56.57,45.2,68.6,124.88,51.25,59.68,40.26,22.49,Online
2026-04-05T02:50:00Z,GS-06,Tanegashima,Asia Pacific,-55.66,39.65,70.53,116.23,56.82,48.81,132.65,26.12,Online
2026-04-05T02:55:00Z,GS-01,Geneva Prime,Europe,-53.85,41.67,70.09,98.57,48.25,60.18,91.25,23.53,Online
2026-04-05T02:55:00Z,GS-06,Tanegashima,Asia Pacific,-56.02,42.83,70.07,82.72,68.01,71.71,102.21,25.65,Online
2026-04-05T03:00:00Z,GS-01,Geneva Prime,Europe,-48.02,45.36,68.2,92.14,40.98,50.94,20.55,24.5,Online
2026-04-05T03:00:00Z,GS-06,Tanegashima,Asia Pacific,-55.13,42.67,69.72,134.84,34.47,61.37,72.41,24.52,Online
2026-04-05T03:05:00Z,GS-01,Geneva Prime,Europe,-72.84,46.43,72.01,106.91,45.95,62.76,167.67,27.69,Online
2026-04-05T03:05:00Z,GS-06,Tanegashima,Asia Pacific,-69.59,41.61,72.86,105.59,57.73,62.28,82.34,25.54,Online
2026-04-05T03:10:00Z,GS-01,Geneva Prime,Europe,-40.97,44.73,70.49,96.83,46.18,58.19,97.37,25.44,Online
2026-04-05T03:10:00Z,GS-06,Tanegashima,Asia Pacific,-34.16,48.66,70.41,95.58,44.1,64.12,95.53,27.02,Degraded
2026-04-05T03:15:00Z,GS-01,Geneva Prime,Europe,-66.92,49.52,77.26,82.44,46.74,52.44,83.28,22.87,Online
2026-04-05T03:15:00Z,GS-06,Tanegashima,Asia Pacific,-44.3,49.04,70.68,125.22,47.16,67.62,34.09,24.6,Online
2026-04-05T03:20:00Z,GS-01,Geneva Prime,Europe,-48.4,49.15,70.46,98.75,59.74,69.01,62.86,22.22,Online
2026-04-05T03:20:00Z,GS-06,Tanegashima,Asia Pacific,-66.47,49.06,73.87,96.85,35.96,68.83,85.62,24.8,Online
2026-04-05T03:25:00Z,GS-01,Geneva Prime,Europe,-85.87,46.4,70.52,85.58,51.92,41.26,143.71,24.5,Degraded
2026-04-05T03:25:00Z,GS-06,Tanegashima,Asia Pacific,-39.6,49.48,74.4,102.56,54.81,58.13,98.93,25.9,Offline
2026-04-05T03:30:00Z,GS-01,Geneva Prime,Europe,-69.77,52.98,70.02,121.08,68.46,50.04,76.34,25.67,Online
2026-04-05T03:30:00Z,GS-06,Tanegashima,Asia Pacific,-59.53,52.83,73.02,87.16,43.96,60.33,32.74,24.25,Online
2026-04-05T03:35:00Z,GS-01,Geneva Prime,Europe,-36.47,52.91,71.72,95.46,36.42,49.29,85.57,23.39,Online
2026-04-05T03:35:00Z,GS-06,Tanegashima,Asia Pacific,-69.37,54.06,71.13,47.75,53.05,44.55,40.93,21.75,Online
2026-04-05T03:40:00Z,GS-01,Geneva Prime,Europe,-67.29,55.86,74.8,171.76,58.04,52.55,32.12,28.62,Degraded
2026-04-05T03:40:00Z,GS-06,Tanegashima,Asia Pacific,-44.06,56.18,74.72,108.21,65.89,61.26,82.85,23.2,Online
2026-04-05T03:45:00Z,GS-01,Geneva Prime,Europe,-68.08,59.28,74.69,162.14,24.11,55.82,18.11,22.85,Online
2026-04-05T03:45:00Z,GS-06,Tanegashima,Asia Pacific,-72.42,56.88,75.48,79.62,20.0,71.82,68.57,22.99,Online
2026-04-05T03:50:00Z,GS-01,Geneva Prime,Europe,-55.88,57.91,74.66,104.46,31.14,66.08,40.13,23.87,Online
2026-04-05T03:50:00Z,GS-06,Tanegashima,Asia Pacific,-50.27,59.91,78.47,131.67,41.11,47.67,136.2,26.83,Online
2026-04-05T03:55:00Z,GS-01,Geneva Prime,Europe,-70.08,60.59,74.98,145.04,38.82,75.83,111.44,27.58,Online
2026-04-05T03:55:00Z,GS-06,Tanegashima,Asia Pacific,-66.96,59.56,73.71,125.32,55.79,79.18,99.28,25.97,Online
2026-04-05T04:00:00Z,GS-01,Geneva Prime,Europe,-67.06,61.08,75.22,103.48,47.09,57.18,82.52,24.44,Online
2026-04-05T04:00:00Z,GS-06,Tanegashima,Asia Pacific,-65.7,62.15,76.33,110.41,27.51,63.39,101.22,24.4,Online
2026-04-05T04:05:00Z,GS-01,Geneva Prime,Europe,-30.0,56.67,77.87,121.38,51.5,61.41,102.03,26.42,Online
2026-04-05T04:05:00Z,GS-06,Tanegashima,Asia Pacific,-70.89,61.85,75.94,67.19,53.61,55.49,20.09,24.31,Online
2026-04-05T04:10:00Z,GS-01,Geneva Prime,Europe,-71.98,64.56,76.92,141.47,37.0,66.99,193.58,25.76,Online
2026-04-05T04:10:00Z,GS-06,Tanegashima,Asia Pacific,-47.08,63.89,73.77,117.57,48.68,57.92,44.64,26.27,Online
2026-04-05T04:15:00Z,GS-01,Geneva Prime,Europe,-74.59,68.02,77.13,63.3,38.83,57.77,176.5,24.02,Online
2026-04-05T04:15:00Z,GS-06,Tanegashima,Asia Pacific,-61.74,62.67,77.9,84.34,31.33,58.44,68.02,24.46,Online
2026-04-05T04:20:00Z,GS-01,Geneva Prime,Europe,-68.08,67.37,76.55,65.98,39.45,60.43,26.55,27.9,Online
2026-04-05T04:20:00Z,GS-06,Tanegashima,Asia Pacific,-46.99,67.86,77.97,37.19,95.0,53.09,48.71,25.7,Online
2026-04-05T04:25:00Z,GS-01,Geneva Prime,Europe,-39.33,68.36,79.27,90.65,70.6,62.77,74.8,26.92,Online
2026-04-05T04:25:00Z,GS-06,Tanegashima,Asia Pacific,-47.55,67.43,72.41,103.84,43.69,61.34,49.83,23.6,Online
2026-04-05T04:30:00Z,GS-01,Geneva Prime,Europe,-53.05,66.79,78.87,79.87,61.99,68.01,91.87,25.38,Online
2026-04-05T04:30:00Z,GS-06,Tanegashima,Asia Pacific,-47.21,68.29,78.19,131.29,62.12,49.98,37.98,24.53,Online
2026-04-05T04:35:00Z,GS-01,Geneva Prime,Europe,-82.54,68.62,79.16,99.36,38.59,69.01,85.62,26.34,Online
2026-04-05T04:35:00Z,GS-06,Tanegashima,Asia Pacific,-42.69,68.5,82.08,86.57,68.98,52.2,100.7,24.86,Online
2026-04-05T04:40:00Z,GS-01,Geneva Prime,Europe,-43.21,69.04,78.77,80.48,56.25,54.75,147.34,24.45,Online
2026-04-05T04:40:00Z,GS-06,Tanegashima,Asia Pacific,-80.18,71.9,77.01,99.78,41.13,49.5,76.92,27.85,Online
2026-04-05T04:45:00Z,GS-01,Geneva Prime,Europe,-44.95,71.71,80.63,68.21,41.09,63.17,74.78,25.7,Online
2026-04-05T04:45:00Z,GS-06,Tanegashima,Asia Pacific,-78.01,67.09,80.04,107.3,55.82,56.5,51.49,26.08,Online
2026-04-05T04:50:00Z,GS-01,Geneva Prime,Europe,-47.19,72.04,80.22,69.81,43.06,59.44,129.06,26.51,Online
2026-04-05T04:50:00Z,GS-06,Tanegashima,Asia Pacific,-33.81,69.8,78.87,105.38,81.69,53.49,147.38,26.22,Online
2026-04-05T04:55:00Z,GS-01,Geneva Prime,Europe,-76.31,73.72,78.18,183.5,57.6,60.4,75.52,27.75,Online
2026-04-05T04:55:00Z,GS-06,Tanegashima,Asia Pacific,-45.02,67.93,80.09,100.84,54.89,67.04,169.85,27.16,Online
2026-04-05T05:00:00Z,GS-01,Geneva Prime,Europe,-43.49,78.61,77.32,44.27,52.88,58.02,25.03,26.33,Online
2026-04-05T05:00:00Z,GS-06,Tanegashima,Asia Pacific,-49.09,74.7,77.4,93.29,44.77,44.56,74.29,24.43,Online
2026-04-05T05:05:00Z,GS-01,Geneva Prime,Europe,-50.11,73.13,81.17,87.73,38.48,62.36,45.36,26.99,Online
2026-04-05T05:05:00Z,GS-06,Tanegashima,Asia Pacific,-70.98,75.14,79.95,65.84,29.83,61.99,78.92,26.83,Online
2026-04-05T05:10:00Z,GS-01,Geneva Prime,Europe,-55.09,77.61,80.51,102.92,20.91,46.02,157.12,26.7,Online
2026-04-05T05:10:00Z,GS-06,Tanegashima,Asia Pacific,-45.75,76.81,79.17,86.4,74.59,62.03,58.61,24.22,Online
2026-04-05T05:15:00Z,GS-01,Geneva Prime,Europe,-30.39,78.42,80.91,125.68,39.45,65.38,55.83,25.34,Online
2026-04-05T05:15:00Z,GS-06,Tanegashima,Asia Pacific,-42.53,78.43,80.46,112.33,52.66,47.55,56.59,26.34,Online
2026-04-05T05:20:00Z,GS-01,Geneva Prime,Europe,-72.47,80.86,81.92,140.36,40.93,62.34,97.83,27.89,Online
2026-04-05T05:20:00Z,GS-06,Tanegashima,Asia Pacific,-73.17,83.64,81.4,128.58,59.44,64.27,38.91,26.75,Online
2026-04-05T05:25:00Z,GS-01,Geneva Prime,Europe,-84.77,82.08,79.31,98.78,59.45,56.34,69.92,27.12,Online
2026-04-05T05:25:00Z,GS-06,Tanegashima,Asia Pacific,-87.6,80.72,74.68,82.43,55.26,63.58,56.21,27.15,Online
2026-04-05T05:30:00Z,GS-01,Geneva Prime,Europe,-76.12,82.5,85.0,155.37,45.63,61.28,40.82,26.01,Online
2026-04-05T05:30:00Z,GS-06,Tanegashima,Asia Pacific,-54.57,81.45,81.55,147.09,48.99,60.81,12.77,28.34,Online
2026-04-05T05:35:00Z,GS-01,Geneva Prime,Europe,-77.16,82.91,81.74,130.89,39.4,56.73,52.03,25.55,Online
2026-04-05T05:35:00Z,GS-06,Tanegashima,Asia Pacific,-69.52,80.52,81.19,111.84,51.73,52.36,32.2,27.43,Online
2026-04-05T05:40:00Z,GS-01,Geneva Prime,Europe,-59.04,84.71,79.31,151.32,50.11,75.77,130.76,30.03,Maintenance
2026-04-05T05:40:00Z,GS-06,Tanegashima,Asia Pacific,-76.12,86.19,79.02,50.1,62.95,57.65,37.8,26.86,Online
2026-04-05T05:45:00Z,GS-01,Geneva Prime,Europe,-71.94,84.86,79.49,151.92,37.0,73.27,113.95,28.2,Online
2026-04-05T05:45:00Z,GS-06,Tanegashima,Asia Pacific,-48.78,86.28,82.51,117.01,25.02,62.37,111.36,27.17,Online
2026-04-05T05:50:00Z,GS-01,Geneva Prime,Europe,-58.11,86.27,77.22,53.49,26.56,65.35,10.0,26.74,Online
2026-04-05T05:50:00Z,GS-06,Tanegashima,Asia Pacific,-71.48,86.94,76.26,112.12,29.72,69.06,55.13,27.59,Online
2026-04-05T05:55:00Z,GS-01,Geneva Prime,Europe,-59.94,89.24,80.07,87.19,49.12,63.73,49.39,28.51,Maintenance
2026-04-05T05:55:00Z,GS-06,Tanegashima,Asia Pacific,-42.12,90.16,81.86,105.16,33.77,53.52,92.8,29.28,Online
2026-04-05T06:00:00Z,GS-01,Geneva Prime,Europe,-30.0,91.96,77.66,76.98,72.34,58.28,81.9,26.56,Online
2026-04-05T06:00:00Z,GS-06,Tanegashima,Asia Pacific,-36.52,91.0,78.45,70.19,48.69,60.35,113.28,28.82,Online
2026-04-05T06:05:00Z,GS-01,Geneva Prime,Europe,-63.97,90.16,79.67,83.48,43.44,60.13,44.08,29.08,Online
2026-04-05T06:05:00Z,GS-06,Tanegashima,Asia Pacific,-65.56,89.57,79.29,107.27,46.0,63.38,115.93,30.09,Online
2026-04-05T06:10:00Z,GS-01,Geneva Prime,Europe,-55.72,90.36,79.43,69.87,89.25,75.9,106.01,29.55,Online
2026-04-05T06:10:00Z,GS-06,Tanegashima,Asia Pacific,-56.24,93.23,76.78,97.78,34.43,62.25,77.62,31.18,Online
2026-04-05T06:15:00Z,GS-01,Geneva Prime,Europe,-46.25,94.32,79.4,150.28,44.64,62.65,81.69,27.79,Degraded
2026-04-05T06:15:00Z,GS-06,Tanegashima,Asia Pacific,-59.45,89.83,76.84,110.49,63.82,62.79,51.19,26.23,Online
2026-04-05T06:20:00Z,GS-01,Geneva Prime,Europe,-48.23,93.87,81.17,111.7,50.74,60.27,95.35,28.34,Online
2026-04-05T06:20:00Z,GS-06,Tanegashima,Asia Pacific,-69.53,93.07,75.12,94.57,63.23,65.84,89.11,27.42,Online
2026-04-05T06:25:00Z,GS-01,Geneva Prime,Europe,-45.04,96.01,82.97,70.57,36.0,53.22,20.72,27.25,Online
2026-04-05T06:25:00Z,GS-06,Tanegashima,Asia Pacific,-58.45,94.83,72.11,132.23,24.79,64.71,81.25,31.83,Online
2026-04-05T06:30:00Z,GS-01,Geneva Prime,Europe,-45.05,96.49,78.34,145.08,27.29,61.53,74.76,28.27,Online
2026-04-05T06:30:00Z,GS-06,Tanegashima,Asia Pacific,-54.7,97.88,80.66,104.17,50.01,60.75,53.62,28.79,Online
2026-04-05T06:35:00Z,GS-01,Geneva Prime,Europe,-70.72,97.19,78.98,96.42,45.42,67.33,60.06,29.21,Online
2026-04-05T06:35:00Z,GS-06,Tanegashima,Asia Pacific,-58.23,97.53,79.8,130.08,47.24,61.81,51.79,31.87,Online
2026-04-05T06:40:00Z,GS-01,Geneva Prime,Europe,-69.73,96.66,81.26,96.56,41.36,55.64,154.87,29.57,Online
2026-04-05T06:40:00Z,GS-06,Tanegashima,Asia Pacific,-51.75,100.33,80.08,141.96,41.99,48.34,114.72,29.79,Online
2026-04-05T06:45:00Z,GS-01,Geneva Prime,Europe,-58.38,102.19,78.68,100.62,43.42,55.27,127.57,27.05,Online
2026-04-05T06:45:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,103.0,75.87,93.28,42.98,63.14,40.42,29.22,Online
2026-04-05T06:50:00Z,GS-01,Geneva Prime,Europe,-61.82,101.02,77.54,127.56,24.64,63.82,111.9,28.97,Online
2026-04-05T06:50:00Z,GS-06,Tanegashima,Asia Pacific,-59.21,104.83,77.88,81.95,39.05,69.32,131.69,27.2,Online
2026-04-05T06:55:00Z,GS-01,Geneva Prime,Europe,-44.91,105.39,82.25,111.55,44.47,69.16,107.96,32.79,Online
2026-04-05T06:55:00Z,GS-06,Tanegashima,Asia Pacific,-45.62,104.06,76.79,82.57,27.77,58.28,117.04,29.42,Online
2026-04-05T07:00:00Z,GS-01,Geneva Prime,Europe,-44.67,105.68,78.17,102.63,50.67,61.11,86.03,28.4,Online
2026-04-05T07:00:00Z,GS-06,Tanegashima,Asia Pacific,-66.49,109.52,81.43,55.78,20.0,60.61,115.74,28.77,Online
2026-04-05T07:05:00Z,GS-01,Geneva Prime,Europe,-44.68,106.37,78.48,122.68,38.62,57.71,106.81,29.63,Online
2026-04-05T07:05:00Z,GS-06,Tanegashima,Asia Pacific,-31.37,107.64,80.06,98.51,55.5,57.42,91.3,28.3,Online
2026-04-05T07:10:00Z,GS-01,Geneva Prime,Europe,-44.41,108.08,82.58,171.77,54.16,60.55,42.16,31.16,Online
2026-04-05T07:10:00Z,GS-06,Tanegashima,Asia Pacific,-56.85,108.58,82.07,75.27,33.91,58.11,112.85,30.64,Online
2026-04-05T07:15:00Z,GS-01,Geneva Prime,Europe,-73.44,110.26,76.01,74.87,71.29,55.57,115.59,30.36,Online
2026-04-05T07:15:00Z,GS-06,Tanegashima,Asia Pacific,-33.52,108.26,78.16,136.31,43.91,71.95,101.63,26.4,Online
2026-04-05T07:20:00Z,GS-01,Geneva Prime,Europe,-42.34,111.83,80.09,42.67,37.04,55.29,46.36,32.67,Online
2026-04-05T07:20:00Z,GS-06,Tanegashima,Asia Pacific,-60.18,109.93,79.29,117.08,20.0,54.83,23.49,30.65,Online
2026-04-05T07:25:00Z,GS-01,Geneva Prime,Europe,-64.33,111.28,73.8,90.7,58.38,71.28,108.75,28.17,Online
2026-04-05T07:25:00Z,GS-06,Tanegashima,Asia Pacific,-41.11,112.7,77.73,39.25,56.44,55.26,93.85,30.28,Online
2026-04-05T07:30:00Z,GS-01,Geneva Prime,Europe,-36.92,112.25,77.69,147.36,37.1,66.51,72.06,28.79,Online
2026-04-05T07:30:00Z,GS-06,Tanegashima,Asia Pacific,-59.98,113.88,80.42,144.24,41.46,52.1,67.25,28.52,Online
2026-04-05T07:35:00Z,GS-01,Geneva Prime,Europe,-63.26,113.07,78.91,33.82,36.2,54.2,127.49,28.75,Online
2026-04-05T07:35:00Z,GS-06,Tanegashima,Asia Pacific,-56.6,113.49,79.55,117.87,46.45,55.56,10.0,30.79,Online
2026-04-05T07:40:00Z,GS-01,Geneva Prime,Europe,-52.04,111.85,74.72,107.57,49.07,52.07,57.04,27.78,Online
2026-04-05T07:40:00Z,GS-06,Tanegashima,Asia Pacific,-39.34,112.4,78.27,98.95,60.48,53.66,82.45,27.99,Online
2026-04-05T07:45:00Z,GS-01,Geneva Prime,Europe,-89.08,117.44,73.34,93.15,57.14,65.97,53.42,28.27,Online
2026-04-05T07:45:00Z,GS-06,Tanegashima,Asia Pacific,-52.36,118.93,75.58,75.9,38.7,64.57,129.14,28.79,Online
2026-04-05T07:50:00Z,GS-01,Geneva Prime,Europe,-82.47,122.18,76.26,107.59,36.7,63.92,118.4,31.22,Online
2026-04-05T07:50:00Z,GS-06,Tanegashima,Asia Pacific,-33.89,116.85,76.08,106.94,50.58,61.82,28.62,31.24,Online
2026-04-05T07:55:00Z,GS-01,Geneva Prime,Europe,-65.61,117.59,76.37,71.15,31.38,40.0,149.89,31.72,Online
2026-04-05T07:55:00Z,GS-06,Tanegashima,Asia Pacific,-61.75,117.42,70.55,78.14,53.59,67.54,105.69,31.12,Online
2026-04-05T08:00:00Z,GS-01,Geneva Prime,Europe,-40.44,119.34,78.15,88.46,34.43,51.95,37.42,31.99,Online
2026-04-05T08:00:00Z,GS-06,Tanegashima,Asia Pacific,-71.14,117.93,77.41,109.84,56.55,64.1,49.88,31.11,Online
2026-04-05T08:05:00Z,GS-01,Geneva Prime,Europe,-58.12,119.41,73.44,79.58,69.44,56.7,129.31,30.41,Online
2026-04-05T08:05:00Z,GS-06,Tanegashima,Asia Pacific,-46.67,123.05,77.55,111.63,61.53,63.03,148.54,28.68,Online
2026-04-05T08:10:00Z,GS-01,Geneva Prime,Europe,-54.78,123.07,73.43,117.39,27.12,54.77,10.0,33.56,Online
2026-04-05T08:10:00Z,GS-06,Tanegashima,Asia Pacific,-63.47,126.83,76.91,113.44,37.97,51.63,100.92,31.12,Online
2026-04-05T08:15:00Z,GS-01,Geneva Prime,Europe,-80.09,120.72,73.03,154.63,71.56,61.64,85.96,30.83,Online
2026-04-05T08:15:00Z,GS-06,Tanegashima,Asia Pacific,-74.02,126.5,78.69,73.2,44.01,56.4,63.19,33.11,Online
2026-04-05T08:20:00Z,GS-01,Geneva Prime,Europe,-79.68,125.93,76.03,95.74,55.72,61.18,128.69,29.16,Online
2026-04-05T08:20:00Z,GS-06,Tanegashima,Asia Pacific,-65.23,124.86,69.23,67.42,35.24,67.59,51.73,30.21,Online
2026-04-05T08:25:00Z,GS-01,Geneva Prime,Europe,-47.74,123.01,70.05,89.15,27.63,48.72,102.94,32.86,Online
2026-04-05T08:25:00Z,GS-06,Tanegashima,Asia Pacific,-48.17,128.47,76.68,36.14,50.4,55.76,50.1,32.39,Online
2026-04-05T08:30:00Z,GS-01,Geneva Prime,Europe,-85.95,124.0,75.07,114.63,71.03,52.96,109.75,32.67,Online
2026-04-05T08:30:00Z,GS-06,Tanegashima,Asia Pacific,-58.72,125.15,72.95,125.14,60.93,57.39,70.01,31.41,Online
2026-04-05T08:35:00Z,GS-01,Geneva Prime,Europe,-55.88,127.59,67.61,135.78,66.54,55.1,37.33,31.55,Online
2026-04-05T08:35:00Z,GS-06,Tanegashima,Asia Pacific,-62.81,130.74,73.51,76.22,29.18,66.93,103.98,33.35,Degraded
2026-04-05T08:40:00Z,GS-01,Geneva Prime,Europe,-74.52,133.68,69.49,121.29,22.09,53.68,142.44,33.1,Online
2026-04-05T08:40:00Z,GS-06,Tanegashima,Asia Pacific,-68.19,128.96,73.18,115.42,60.02,56.35,15.53,32.09,Online
2026-04-05T08:45:00Z,GS-01,Geneva Prime,Europe,-66.86,128.65,73.15,93.61,48.68,52.84,99.47,29.98,Online
2026-04-05T08:45:00Z,GS-06,Tanegashima,Asia Pacific,-72.42,130.76,76.04,123.54,57.93,71.34,200.0,32.02,Online
2026-04-05T08:50:00Z,GS-01,Geneva Prime,Europe,-38.69,134.53,74.11,153.23,39.97,56.01,92.79,31.78,Online
2026-04-05T08:50:00Z,GS-06,Tanegashima,Asia Pacific,-55.22,135.63,71.16,90.86,47.09,58.17,10.0,31.18,Online
2026-04-05T08:55:00Z,GS-01,Geneva Prime,Europe,-49.69,136.63,69.36,65.22,45.36,43.4,62.2,29.55,Online
2026-04-05T08:55:00Z,GS-06,Tanegashima,Asia Pacific,-39.46,132.21,74.98,133.41,61.2,51.42,72.26,31.99,Online
2026-04-05T09:00:00Z,GS-01,Geneva Prime,Europe,-54.81,133.45,72.71,107.96,40.92,54.3,72.6,31.02,Online
2026-04-05T09:00:00Z,GS-06,Tanegashima,Asia Pacific,-59.12,135.17,71.74,152.99,43.41,68.04,89.18,31.89,Online
2026-04-05T09:05:00Z,GS-01,Geneva Prime,Europe,-61.79,136.13,71.3,71.22,27.42,65.23,115.92,33.45,Online
2026-04-05T09:05:00Z,GS-06,Tanegashima,Asia Pacific,-57.68,137.78,72.17,123.63,34.69,51.22,64.46,32.31,Online
2026-04-05T09:10:00Z,GS-01,Geneva Prime,Europe,-63.63,133.75,73.71,91.78,80.62,69.96,10.0,31.66,Online
2026-04-05T09:10:00Z,GS-06,Tanegashima,Asia Pacific,-65.81,136.83,69.92,143.41,53.08,67.66,81.88,30.32,Online
2026-04-05T09:15:00Z,GS-01,Geneva Prime,Europe,-91.2,135.69,70.5,100.95,42.48,57.05,160.47,31.28,Online
2026-04-05T09:15:00Z,GS-06,Tanegashima,Asia Pacific,-46.08,138.75,69.66,135.3,62.55,58.08,111.97,33.06,Online
2026-04-05T09:20:00Z,GS-01,Geneva Prime,Europe,-59.89,140.41,67.91,90.82,38.03,67.21,76.19,30.65,Online
2026-04-05T09:20:00Z,GS-06,Tanegashima,Asia Pacific,-70.85,133.6,68.29,101.13,43.37,75.84,103.0,33.39,Maintenance
2026-04-05T09:25:00Z,GS-01,Geneva Prime,Europe,-84.65,140.52,67.8,76.42,35.4,45.54,28.97,33.99,Online
2026-04-05T09:25:00Z,GS-06,Tanegashima,Asia Pacific,-62.14,140.24,68.77,135.02,45.05,64.32,46.14,31.75,Online
2026-04-05T09:30:00Z,GS-01,Geneva Prime,Europe,-54.69,146.29,71.12,117.48,46.82,71.21,111.79,29.32,Online
2026-04-05T09:30:00Z,GS-06,Tanegashima,Asia Pacific,-75.81,143.18,64.69,73.07,36.6,57.95,68.5,32.33,Online
2026-04-05T09:35:00Z,GS-01,Geneva Prime,Europe,-47.62,143.22,66.97,59.52,57.29,54.63,36.52,33.16,Online
2026-04-05T09:35:00Z,GS-06,Tanegashima,Asia Pacific,-71.5,142.7,68.26,90.21,72.74,59.4,104.71,29.93,Online
2026-04-05T09:40:00Z,GS-01,Geneva Prime,Europe,-72.91,142.83,65.3,112.47,89.75,62.76,70.93,31.97,Online
2026-04-05T09:40:00Z,GS-06,Tanegashima,Asia Pacific,-43.3,149.14,67.48,128.18,49.12,66.04,33.42,32.18,Online
2026-04-05T09:45:00Z,GS-01,Geneva Prime,Europe,-54.07,148.67,65.03,39.0,39.02,68.08,16.64,31.22,Online
2026-04-05T09:45:00Z,GS-06,Tanegashima,Asia Pacific,-57.66,146.02,67.86,63.14,41.1,69.56,32.28,35.2,Online
2026-04-05T09:50:00Z,GS-01,Geneva Prime,Europe,-76.01,149.2,65.37,65.65,39.04,64.36,79.73,34.74,Degraded
2026-04-05T09:50:00Z,GS-06,Tanegashima,Asia Pacific,-38.46,145.13,63.61,60.86,34.21,68.83,102.41,32.24,Online
2026-04-05T09:55:00Z,GS-01,Geneva Prime,Europe,-60.17,151.56,69.38,107.78,20.0,62.38,117.39,33.47,Online
2026-04-05T09:55:00Z,GS-06,Tanegashima,Asia Pacific,-49.1,149.46,63.09,73.41,41.15,68.52,49.36,33.81,Online
2026-04-05T10:00:00Z,GS-01,Geneva Prime,Europe,-55.44,153.17,64.92,47.36,52.76,77.1,108.5,32.01,Online
2026-04-05T10:00:00Z,GS-06,Tanegashima,Asia Pacific,-76.23,148.09,69.01,90.18,37.05,58.73,67.32,35.55,Online
2026-04-05T10:05:00Z,GS-01,Geneva Prime,Europe,-75.22,153.61,64.67,136.21,63.99,60.68,67.4,33.36,Online
2026-04-05T10:05:00Z,GS-06,Tanegashima,Asia Pacific,-61.42,147.94,67.53,107.37,31.04,43.46,10.0,34.42,Online
2026-04-05T10:10:00Z,GS-01,Geneva Prime,Europe,-69.28,151.59,64.83,84.52,51.56,60.76,76.63,30.96,Online
2026-04-05T10:10:00Z,GS-06,Tanegashima,Asia Pacific,-72.3,153.71,62.49,136.16,73.16,65.25,139.71,34.4,Online
2026-04-05T10:15:00Z,GS-01,Geneva Prime,Europe,-68.01,154.15,67.3,84.29,32.53,50.93,71.3,31.88,Online
2026-04-05T10:15:00Z,GS-06,Tanegashima,Asia Pacific,-34.89,154.18,65.21,91.04,31.32,49.52,43.68,33.9,Online
2026-04-05T10:20:00Z,GS-01,Geneva Prime,Europe,-52.2,156.21,59.7,99.99,32.69,63.21,99.16,31.68,Online
2026-04-05T10:20:00Z,GS-06,Tanegashima,Asia Pacific,-45.48,159.68,64.35,95.11,41.2,58.33,49.57,33.82,Online
2026-04-05T10:25:00Z,GS-01,Geneva Prime,Europe,-77.08,152.47,62.52,100.64,38.15,49.74,91.59,32.01,Online
2026-04-05T10:25:00Z,GS-06,Tanegashima,Asia Pacific,-62.08,159.78,63.38,58.93,29.7,61.21,24.99,30.49,Online
2026-04-05T10:30:00Z,GS-01,Geneva Prime,Europe,-52.01,158.14,62.38,107.89,44.22,54.7,100.65,35.84,Online
2026-04-05T10:30:00Z,GS-06,Tanegashima,Asia Pacific,-67.52,155.46,59.21,74.0,47.43,42.88,97.57,34.51,Online
2026-04-05T10:35:00Z,GS-01,Geneva Prime,Europe,-86.97,156.79,61.03,95.7,51.24,58.87,130.59,33.11,Online
2026-04-05T10:35:00Z,GS-06,Tanegashima,Asia Pacific,-74.75,156.62,62.34,100.89,52.6,64.9,10.0,31.88,Online
2026-04-05T10:40:00Z,GS-01,Geneva Prime,Europe,-75.31,158.37,59.42,129.97,59.38,57.66,69.95,32.58,Online
2026-04-05T10:40:00Z,GS-06,Tanegashima,Asia Pacific,-58.66,160.41,61.87,123.95,20.0,58.78,135.36,32.98,Online
2026-04-05T10:45:00Z,GS-01,Geneva Prime,Europe,-42.91,160.64,59.99,65.89,31.81,65.8,115.27,33.72,Online
2026-04-05T10:45:00Z,GS-06,Tanegashima,Asia Pacific,-78.41,161.34,62.16,152.29,41.2,46.72,113.61,33.27,Online
2026-04-05T10:50:00Z,GS-01,Geneva Prime,Europe,-45.85,163.06,57.25,101.75,60.7,58.81,38.61,31.34,Online
2026-04-05T10:50:00Z,GS-06,Tanegashima,Asia Pacific,-71.58,161.68,60.66,66.37,63.65,49.3,173.26,36.31,Online
2026-04-05T10:55:00Z,GS-01,Geneva Prime,Europe,-57.88,160.45,58.28,88.39,29.71,62.33,47.05,32.69,Online
2026-04-05T10:55:00Z,GS-06,Tanegashima,Asia Pacific,-63.06,162.6,62.55,83.93,50.29,61.16,94.11,34.4,Online
2026-04-05T11:00:00Z,GS-01,Geneva Prime,Europe,-46.78,165.53,58.21,101.75,43.34,52.71,77.57,34.16,Online
